timestamp,result,status,message
2024/07/17 18:48:51,0,error,"2024/07/17 18:48:51: Error making POST request: HTTPSConnectionPool(host='192.168.3.104', port=10443): Max retries exceeded with url: /?rest_route=/trafficinfo/v1/update (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fa784ea0070>: Failed to establish a new connection: [Errno 111] Connection refused'))"
2024/07/17 18:49:41,0,success,"b'{""status"":""success"",""body_result"":""0"",""timestamp"":""2024\\/07\\/17 18:49:41""}'"
2024/07/17 18:50:33,0,success,"b'{""status"":""success"",""body_result"":""0"",""timestamp"":""2024\\/07\\/17 18:50:33""}'"
2024/07/17 19:22:46,0,success,"b'{""status"":""success"",""body_result"":""0"",""timestamp"":""2024\\/07\\/17 19:22:46""}'"
